collision_date,latitude,longitude
2013-08-10,40.5774108,-73.9623637
2013-08-10,40.6758186,-73.9304568
2013-08-10,40.6931332,-73.9698315
2013-08-10,40.6371956,-74.0077862
2013-08-10,40.6496005,-73.9679088
2013-08-11,40.6975836,-73.9496485
2013-08-11,40.6114332,-74.0019053
2013-08-11,40.5925183,-73.9326139
2013-08-12,40.6934369,-73.9778261
2013-08-12,40.6820589,-73.9908673
2013-08-12,40.6650667,-73.9134724
2013-08-12,40.6679452,-73.9907251
2013-08-12,40.6760735,-73.9775327
2013-08-12,40.635361,-73.9604071
2013-08-13,40.7052456,-73.9590743
2013-08-13,40.6396377,-73.9153214
2013-08-13,40.668522,-73.8794103
2013-08-13,40.6797343,-73.9743118
2013-08-14,40.6578658,-73.8922676
2013-08-14,40.6373915,-73.9103665
2013-08-15,40.6990725,-73.9354706
2013-08-15,40.6981895,-73.9618989
2013-08-16,40.6835431,-73.9843735
2013-08-17,40.6512513,-73.8689472
2013-08-17,40.6577686,-73.9396157
2013-08-19,40.6603181,-73.9132119
2013-08-19,40.6759069,-73.9694968
2013-08-19,40.6031699,-73.9600661
2013-08-19,40.6783196,-73.9469195
2013-08-20,40.6036842,-73.9553949
2013-08-20,40.6778685,-73.9033142
2013-08-21,40.6969863,-73.9352238
2013-08-21,40.6339615,-74.0147538
2013-08-22,40.5894522,-73.923623
2013-08-22,40.6709886,-73.984791
2013-08-23,40.6093572,-74.0152238
2013-08-23,40.6149935,-73.9652853
2013-08-23,40.6504159,-74.019136
2013-08-23,40.6931192,-73.968811
2013-08-24,40.6927648,-73.9457865
2013-08-24,40.6476265,-73.9772648
2013-08-24,40.6766339,-73.9594344
2013-08-24,40.6774056,-73.9830482
2013-08-24,40.6829709,-73.976665
2013-08-24,40.7246381,-73.9481706
2013-08-24,40.7093326,-73.9224829
2013-08-26,40.7016172,-73.9148496
2013-08-26,40.6432041,-73.9092812
2013-08-26,40.7011315,-73.9608621
2013-08-27,40.6969956,-73.9547447
2013-08-27,40.6472977,-73.9802919
2013-08-28,40.6910174,-73.9544675
2013-08-28,40.6209768,-74.025363
2013-08-29,40.6743966,-73.9786832
2013-08-30,40.6007425,-73.9390407
2013-08-31,40.6873816,-73.9208858
2013-08-31,40.6848799,-73.9231026
2013-08-31,40.633111,-73.9721609
2013-08-31,40.6548824,-73.9618804
2013-09-01,40.6854052,-73.9752435
2013-09-01,40.6892445,-73.9887208
2013-09-01,40.6717897,-73.9531035
2013-06-01,40.6891376,-73.9907077
2013-06-01,40.7014547,-73.9896203
2013-06-01,40.6316877,-74.0217355
2013-06-02,40.662557,-73.9196285
2013-06-02,40.638606,-73.9482662
2013-06-03,40.6340467,-73.9859631
2013-06-03,40.6991907,-73.9146796
2013-06-03,40.5834322,-73.9604775
2013-06-05,40.6350244,-73.9921204
2013-06-07,40.6527959,-73.9468749
2013-06-07,40.6444063,-73.964088
2013-06-08,40.6935723,-73.9227464
2013-06-09,40.5938073,-73.9406098
2013-06-10,40.6447735,-73.9547296
2013-06-10,40.6943646,-73.9579956
2013-06-10,40.6698646,-73.9505022
2013-06-10,40.680015,-73.8774282
2013-06-11,40.602674,-73.8993198
2013-06-11,40.678236,-73.8975198
2013-06-13,40.680111,-73.9254805
2013-06-13,40.6863108,-73.9744391
2013-06-13,40.7107162,-73.9815368
2013-06-13,40.6697124,-73.9477302
2013-06-13,40.644689,-74.0035818
2013-06-14,40.6695546,-73.9449618
2013-06-14,40.6883609,-73.9161466
2013-06-15,40.6557003,-73.9154524
2013-06-15,40.6917093,-73.9484774
2013-06-15,40.6449178,-73.8943209
2013-06-15,40.6774132,-73.9303181
2013-06-16,40.5955332,-73.9988553
2013-06-16,40.5887299,-73.9473795
2013-06-17,40.7277505,-73.9419913
2013-06-17,40.6605938,-73.9313269
2013-06-17,40.6719975,-73.8774104
2013-06-18,40.6887701,-73.999062
2013-06-18,40.6592308,-73.8932782
2013-06-18,40.6809568,-73.9676774
2013-06-19,40.6726172,-74.0005948
2013-06-19,40.6327214,-73.9088487
2013-06-19,40.6694023,-73.9421971
2013-06-19,40.6661587,-73.9953068
2013-06-19,40.5935264,-73.9962647
2013-06-19,40.6890192,-73.9861571
2013-06-20,40.6462644,-73.912686
2013-06-20,40.669909,-73.9790632
2013-06-20,40.6950279,-73.9908078
2013-06-20,40.6387754,-73.9600916
2013-06-20,40.6435032,-73.994076
2013-06-21,40.6742563,-73.879883
2013-06-21,40.6640557,-73.9426955
2013-06-21,40.6038599,-74.009781
2013-06-21,40.6449178,-73.8943209
2013-06-21,40.6476006,-73.8814805
2013-06-22,40.6715543,-73.9877145
